Site ID,Location,Number of private cycles,Number of cycle hire bikes,Total cycles,Easting,Northing,lat,lng,geometry,LSOA11CD,LSOA11NM,accounting,airport,amusement park,aquarium,art gallery,atm,bakery,bank,bar,beauty salon,bicycle store,book store,bowling alley,bus station,cafe,campground,car dealer,car rental,car repair,car wash,casino,cemetery,church,city hall,clothing store,convenience store,courthouse,dentist,department store,doctor,drugstore,electrician,electronics store,embassy,fire station,florist,funeral home,furniture store,gas station,gym,hair care,hardware store,hindu temple,home goods store,hospital,insurance agency,jewelry store,laundry,lawyer,library,light rail station,liquor store,local government office,locksmith,lodging,meal delivery,meal takeaway,mosque,movie rental,movie theater,moving company,museum,night club,painter,park,parking,pet store,pharmacy,physiotherapist,plumber,police,post office,primary school,real estate agency,restaurant,roofing contractor,rv park,school,secondary school,shoe store,shopping mall,spa,stadium,storage,store,subway station,supermarket,synagogue,taxi stand,tourist attraction,train station,transit station,travel agency,university,veterinary care,zoo,person,bicycle,car,motorcycle,bus,train,truck,traffic light,fire hydrant,stop sign,parking meter,bench,dog
INNCY237,Emmanuel Road,280.5,0.0,280.5,529665.0135,173114.9656,51.44219373,-0.135701878,POINT (-0.1357018783882191 51.44219372613801),E01003158,Lambeth 023D,4,,,,,,,5,8,,,,,26,,,,,,,,,,0,,,,,,,,,,,,,,,,3,,,,,,,,2,,,,,,,,,,,,0,,0,1,,2,5,,,,,,,,,16,,,10,,,0,,,,,,7,,,,2,34,,1,,,2.0,,17.0,,,,1.0,,,,,1.0,
INNCY238,Prince of Wales Drive,124.5,28.0,152.5,527849.4015,176717.3944,51.47498071,-0.160510149,POINT (-0.1605101485361935 51.47498070879458),E01004560,Wandsworth 001A,2,,,,,,,3,3,,,,,16,,,,,,,,,,0,,,,,,,,,,,,,,,,6,,,,,,,,4,,,,,,,,,,,,0,,0,0,,8,2,,,,,,,,,19,,,10,,,0,,,,,,5,,,,0,18,,0,,,,,19.0,,1.0,,1.0,,,,,,
INNCY239,Fernhead Road,202.5,2.0,204.5,524751.0725,183027.6181,51.53238195,-0.202868904,POINT (-0.2028689041018103 51.53238194954547),E01004723,Westminster 005F,6,,,,,,,5,5,,,,,29,,,,,,,,,,0,,,,,,,,,,,,,,,,8,,,,,,,,4,,,,,,,,,,,,0,,0,0,,11,2,,,,,,,,,17,,,17,,,1,,,,,,12,,,,3,33,,1,,,9.0,3.0,18.0,,,,1.0,,1.0,1.0,,,
INNCY240,West Heath Road,85.0,0.5,85.5,525984.2121,186308.9189,51.56159704,-0.183926585,POINT (-0.1839265853326917 51.56159703617277),E01000899,Camden 002E,1,,,,,,,4,2,,,,,9,,,,,,,,,,0,,,,,,,,,,,,,,,,1,,,,,,,,0,,,,,,,,,,,,1,,2,1,,3,1,,,,,,,,,16,,,9,,,0,,,,,,1,,,,1,11,,1,,,,,8.0,,,,,,,,,,
INNCY241,Bramley Road,333.0,11.0,344.0,523766.9585,180867.8864,51.51318866,-0.217807303,POINT (-0.2178073029292484 51.51318866000708),E01002870,Kensington and Chelsea 005A,4,,,,,,,5,6,,,,,27,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,3,,,,,,,,,,,,2,,2,2,,6,5,,,,,,,,,31,,,18,,,4,,,,,,11,,,,4,34,,1,,,2.0,,12.0,,,,3.0,,,,,1.0,
INNCY242,Tollington Park,194.5,6.0,200.5,530882.7101,187055.5852,51.56719256,-0.113022782,POINT (-0.1130227820132389 51.56719255935791),E01002805,Islington 003B,6,,,,,,,9,10,,,,,30,,,,,,,,,,0,,,,,,,,,,,,,,,,6,,,,,,,,0,,,,,,,,,,,,1,,0,1,,7,11,,,,,,,,,58,,,12,,,3,,,,,,14,,,,2,36,,1,,,4.0,,20.0,,,,1.0,,,,,,
INNCY243,Englefield Road,619.5,1.0,620.5,533163.2692,184400.4552,51.54279925,-0.081143077,POINT (-0.081143076885016 51.54279924691753),E01001751,Hackney 021D,8,,,,,,,8,19,,,,,38,,,,,,,,,,0,,,,,,,,,,,,,,,,8,,,,,,,,4,,,,,,,,,,,,0,,1,1,,8,6,,,,,,,,,39,,,15,,,2,,,,,,17,,,,4,39,,0,,,1.0,,13.0,,,,1.0,,,1.0,,,
INNCY244,North Road,81.5,2.0,83.5,530379.6212,185042.5814,51.54921907,-0.121022858,POINT (-0.1210228577468199 51.54921906883058),E01002765,Islington 015D,1,,,,,,,4,4,,,,,38,,,,,,,,,,0,,,,,,,,,,,,,,,,9,,,,,,,,4,,,,,,,,,,,,2,,2,0,,5,7,,,,,,,,,14,,,11,,,0,,,,,,10,,,,4,47,,1,,,,,32.0,,,,3.0,,,,,,
INNCY245,Waterden Road,44.5,4.5,49.0,537333.8355,185014.0495,51.54731453,-0.020801129,POINT (-0.0208011289702481 51.54731453093215),E01001849,Hackney 018D,0,,,,,,,0,14,,,,,24,,,,,,,,,,0,,,,,,,,,,,,,,,,5,,,,,,,,0,,,,,,,,,,,,0,,0,0,,2,6,,,,,,,,,23,,,2,,,1,,,,,,1,,,,1,30,,2,,,,,,,1.0,,1.0,,,,,1.0,
INNCY246,Marsh Wall,246.5,12.0,258.5,537884.9766,179761.4131,51.49997995,-0.014911704,POINT (-0.0149117044806428 51.49997994816025),E01004215,Tower Hamlets 028A,51,,,,,,,36,26,,,,,34,,,,,,,,,,0,,,,,,,,,,,,,,,,9,,,,,,,,4,,,,,,,,,,,,1,,0,2,,4,16,,,,,,,,,60,,,11,,,9,,,,,,11,,,,6,31,,3,,,2.0,,6.0,,4.0,,2.0,,,,,,
INNCY247,Lawrie Park Road,68.5,0.0,68.5,534931.4061,170798.2588,51.42014592,-0.060853745,POINT (-0.0608537451205339 51.42014592248432),E01000745,Bromley 005D,2,,,,,,,6,5,,,,,29,,,,,,,,,,0,,,,,,,,,,,,,,,,5,,,,,,,,4,,,,,,,,,,,,0,,2,0,,4,9,,,,,,,,,21,,,7,,,1,,,,,,7,,,,3,20,,0,,,,,21.0,,,,,,,,,,
INNCY248,Herne Hill Road,216.5,1.0,217.5,532053.5994,175739.9842,51.46523238,-0.100374728,POINT (-0.1003747278488861 51.46523238114537),E01003073,Lambeth 014B,6,,,,,,,0,5,,,,,33,,,,,,,,,,1,,,,,,,,,,,,,,,,4,,,,,,,,6,,,,,,,,,,,,1,,0,0,,3,10,,,,,,,,,14,,,9,,,0,,,,,,6,,,,2,36,,0,,,,,15.0,,,,,,,,,,
INNCY249,Munster Road,291.0,33.0,324.0,524190.2847,177323.4909,51.48124206,-0.212956292,POINT (-0.2129562922105485 51.48124206100938),E01001903,Hammersmith and Fulham 019D,4,,,,,,,4,5,,,,,19,,,,,,,,,,1,,,,,,,,,,,,,,,,5,,,,,,,,6,,,,,,,,,,,,0,,1,0,,5,1,,,,,,,,,20,,,16,,,0,,,,,,10,,,,0,19,,1,,,3.0,,9.0,,,,1.0,,,,,,
INNCY250,Queens Road,130.0,0.5,130.5,525951.5781,171102.3317,51.42494317,-0.189818747,POINT (-0.1898187468375092 51.42494317406552),E01003454,Merton 003B,14,,,,,,,4,8,,,,,17,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,0,,1,1,,5,3,,,,,,,,,16,,,7,,,0,,,,,,3,,,,1,18,,0,,,3.0,,8.0,,,,,,,,,,
INNCY251,Hamilton Terrace,306.0,14.5,320.5,526466.2761,182582.1956,51.52799778,-0.178314127,POINT (-0.1783141270881821 51.52799777525322),E01004726,Westminster 003C,5,,,,,,,6,3,,,,,26,,,,,,,,,,1,,,,,,,,,,,,,,,,3,,,,,,,,3,,,,,,,,,,,,1,,0,1,,8,5,,,,,,,,,30,,,13,,,0,,,,,,15,,,,2,32,,0,,,2.0,,31.0,1.0,,,1.0,,,,,,
INNCY251,Hamilton Terrace,306.0,14.5,320.5,526466.2761,182582.1956,51.52799778,-0.178314127,POINT (-0.1783141270881821 51.52799777525322),E01004726,Westminster 003C,5,,,,,,,6,3,,,,,26,,,,,,,,,,1,,,,,,,,,,,,,,,,3,,,,,,,,3,,,,,,,,,,,,1,,0,1,,8,5,,,,,,,,,30,,,13,,,0,,,,,,15,,,,2,32,,0,,,2.0,,31.0,1.0,,,1.0,,,,,,
INNCY252,Derry Street,116.5,92.0,208.5,525663.7595,179543.0156,51.50086379,-0.190959011,POINT (-0.1909590105993546 51.50086379419003),E01002889,Kensington and Chelsea 010B,17,,,,,,,13,25,,,,,31,,,,,,,,,,1,,,,,,,,,,,,,,,,12,,,,,,,,6,,,,,,,,,,,,1,,2,1,,5,8,,,,,,,,,55,,,18,,,2,,,,,,9,,,,0,27,,3,,,9.0,,9.0,6.0,,,,,1.0,,,,
INNCY253,Coningham Road,173.5,0.5,174.0,522567.7885,180046.9014,51.50607149,-0.235364591,POINT (-0.2353645909867478 51.50607148756073),E01001860,Hammersmith and Fulham 006B,7,,,,,,,6,8,,,,,30,,,,,,,,,,1,,,,,,,,,,,,,,,,2,,,,,,,,8,,,,,,,,,,,,1,,0,1,,4,1,,,,,,,,,45,,,16,,,0,,,,,,16,,,,3,35,,0,,,2.0,,22.0,,,,,,1.0,,,,
INNCY254,Fellows Road,175.0,4.5,179.5,527612.9909,184480.1024,51.5447961,-0.161105434,POINT (-0.161105433661307 51.544796102482806),E01000845,Camden 014B,5,,,,,,,2,2,,,,,28,,,,,,,,,,0,,,,,,,,,,,,,,,,3,,,,,,,,5,,,,,,,,,,,,1,,2,0,,1,5,,,,,,,,,27,,,12,,,1,,,,,,8,,,,1,30,,0,,,,,29.0,,,,1.0,,,,,,
INNCY255,Addison Avenue,153.5,13.0,166.5,524187.267,180078.1524,51.50599913,-0.212031352,POINT (-0.2120313522652608 51.50599912708304),E01002873,Kensington and Chelsea 007C,3,,,,,,,3,10,,,,,27,,,,,,,,,,0,,,,,,,,,,,,,,,,7,,,,,,,,4,,,,,,,,,,,,2,,2,1,,11,14,,,,,,,,,33,,,15,,,5,,,,,,12,,,,2,32,,0,,,,,28.0,,,,1.0,,,,,,
INNCY256,Lowndes Street,612.5,164.5,777.0,527978.3461,179378.9926,51.49887093,-0.157690662,POINT (-0.1576906615908101 51.498870925723736),E01002818,Kensington and Chelsea 012A,11,,,,,,,13,33,,,,,32,,,,,,,,,,0,,,,,,,,,,,,,,,,5,,,,,,,,4,,,,,,,,,,,,1,,2,4,,12,20,,,,,,,,,60,,,17,,,4,,,,,,8,,,,1,31,,0,,,3.0,1.0,23.0,,,,,1.0,,,,,
INNCY256,Lowndes Street,612.5,164.5,777.0,527978.3461,179378.9926,51.49887093,-0.157690662,POINT (-0.1576906615908101 51.498870925723736),E01002818,Kensington and Chelsea 012A,11,,,,,,,13,33,,,,,32,,,,,,,,,,0,,,,,,,,,,,,,,,,5,,,,,,,,4,,,,,,,,,,,,1,,2,4,,12,20,,,,,,,,,60,,,17,,,4,,,,,,8,,,,1,31,,0,,,3.0,1.0,23.0,,,,,1.0,,,,,
INNCY257,Marloes Road,180.5,53.0,233.5,525592.349,178907.2276,51.49516583,-0.192213361,POINT (-0.1922133605563652 51.49516583174108),E01002812,Kensington and Chelsea 013A,13,,,,,,,17,17,,,,,35,,,,,,,,,,0,,,,,,,,,,,,,,,,10,,,,,,,,8,,,,,,,,,,,,0,,1,0,,7,11,,,,,,,,,60,,,18,,,3,,,,,,17,,,,5,32,,3,,,1.0,,21.0,3.0,,,1.0,,,,,,
INNCY258,Addison Gardens,668.5,75.0,743.5,523985.8813,179644.9564,51.50215013,-0.215083646,POINT (-0.2150836459416212 51.50215013121544),E01002866,Kensington and Chelsea 009B,8,,,,,,,7,16,,,,,36,,,,,,,,,,0,,,,,,,,,,,,,,,,8,,,,,,,,7,,,,,,,,,,,,2,,0,1,,2,15,,,,,,,,,57,,,17,,,7,,,,,,16,,,,3,39,,0,,,1.0,,18.0,1.0,1.0,,1.0,,1.0,,,,
INNCY259,Maitland Park Road,99.5,6.0,105.5,527966.8359,184667.7587,51.54640247,-0.155937343,POINT (-0.1559373434916754 51.54640247159237),E01000902,Camden 012B,7,,,,,,,2,15,,,,,35,,,,,,,,,,0,,,,,,,,,,,,,,,,4,,,,,,,,5,,,,,,,,,,,,1,,1,1,,3,5,,,,,,,,,40,,,14,,,4,,,,,,10,,,,3,36,,0,,,,,10.0,,,,,,,,,,
INNCY260,Northwood Road,40.0,0.0,40.0,528991.3755,187828.9638,51.57457802,-0.140011655,POINT (-0.1400116551426845 51.57457802228983),E01002006,Haringey 035B,7,,,,,,,1,5,,,,,35,,,,,,,,,,1,,,,,,,,,,,,,,,,0,,,,,,,,2,,,,,,,,,,,,0,,1,0,,1,1,,,,,,,,,16,,,13,,,0,,,,,,2,,,,1,31,,0,,,,,25.0,,,,,,,,,,
INNCY261,Lyncroft Gardens,11.5,0.0,11.5,525454.7472,185460.5717,51.55409094,-0.191863018,POINT (-0.1918630176624884 51.55409093697959),E01000874,Camden 005D,14,,,,,,,4,8,,,,,31,,,,,,,,,,0,,,,,,,,,,,,,,,,6,,,,,,,,4,,,,,,,,,,,,1,,0,1,,2,4,,,,,,,,,32,,,8,,,3,,,,,,7,,,,2,35,,0,,,2.0,,31.0,,,,2.0,,,,,,
INNCY262,Wakeman Road,48.0,1.5,49.5,523361.5736,182732.3827,51.53003366,-0.222994076,POINT (-0.2229940758866847 51.53003365635367),E01000579,Brent 032A,4,,,,,,,3,5,,,,,24,,,,,,,,,,0,,,,,,,,,,,,,,,,5,,,,,,,,3,,,,,,,,,,,,0,,1,2,,4,2,,,,,,,,,26,,,4,,,0,,,,,,7,,,,2,29,,1,,,1.0,1.0,25.0,,,,1.0,,,,,,
INNCY263,Brackenbury Road,353.5,7.0,360.5,522776.7102,179470.0565,51.50084197,-0.23255646,POINT (-0.2325564595000364 51.50084197418491),E01001928,Hammersmith and Fulham 011A,17,,,,,,,9,13,,,,,18,,,,,,,,,,0,,,,,,,,,,,,,,,,4,,,,,,,,6,,,,,,,,,,,,0,,0,2,,5,4,,,,,,,,,52,,,16,,,2,,,,,,16,,,,2,28,,0,,,1.0,,38.0,1.0,,,1.0,,,,,,
INNCY264,Boltons Place,94.0,19.5,113.5,526055.8452,178390.0756,51.49041515,-0.185724743,POINT (-0.1857247434173043 51.49041514872317),E01002898,Kensington and Chelsea 017E,9,,,,,,,11,26,,,,,39,,,,,,,,,,0,,,,,,,,,,,,,,,,9,,,,,,,,5,,,,,,,,,,,,3,,2,2,,5,9,,,,,,,,,60,,,19,,,3,,,,,,19,,,,4,47,,2,,,6.0,,15.0,2.0,,,1.0,,,,,,
INNCY265,Croftdown Road,124.0,1.5,125.5,528667.6002,186282.9963,51.56075888,-0.145246689,POINT (-0.1452466889768847 51.56075888405998),E01000909,Camden 001C,5,,,,,,,2,6,,,,,40,,,,,,,,,,0,,,,,,,,,,,,,,,,4,,,,,,,,3,,,,,,,,,,,,1,,0,3,,3,7,,,,,,,,,0,,,11,,,1,,,,,,10,,,,2,39,,1,,,1.0,,13.0,,,,,,,,,,
INNCY266,Trussley Road,398.5,20.0,418.5,523238.3676,179250.9092,51.4987721,-0.225985291,POINT (-0.2259852912579735 51.4987720952727),E01001869,Hammersmith and Fulham 010D,17,,,,,,,15,25,,,,,51,,,,,,,,,,1,,,,,,,,,,,,,,,,14,,,,,,,,7,,,,,,,,,,,,1,,0,3,,1,9,,,,,,,,,54,,,28,,,4,,,,,,16,,,,5,34,,0,,,,,21.0,,,,2.0,,,,,,
INNCY267,Malvern Road,43.5,1.5,45.0,525008.0875,182937.414,51.53151449,-0.1991975,POINT (-0.1991975000434928 51.53151449466235),E01000544,Brent 034A,8,,,,,,,4,5,,,,,34,,,,,,,,,,0,,,,,,,,,,,,,,,,11,,,,,,,,4,,,,,,,,,,,,0,,0,0,,11,3,,,,,,,,,24,,,20,,,1,,,,,,12,,,,4,39,,1,,,,,23.0,,,,2.0,,,,,,
INNCY268,The Approach,51.5,0.0,51.5,520965.262,181134.3601,51.51618975,-0.258070435,POINT (-0.2580704353618962 51.51618974920648),E01001238,Ealing 015B,5,,,,,,,3,1,,,,,34,,,,,,,,,,0,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,,,,,,,,,0,,1,0,,2,0,,,,,,,,,13,,,8,,,0,,,,,,6,,,,1,32,,0,,,1.0,,15.0,,,,2.0,,,,,,
INNCY269,York Gate,189.5,29.0,218.5,528259.9561,182116.409,51.5234077,-0.152641056,POINT (-0.1526410556969884 51.52340769686856),E01004716,Westminster 011C,46,,,,,,,10,24,,,,,31,,,,,,,,,,1,,,,,,,,,,,,,,,,0,,,,,,,,10,,,,,,,,,,,,2,,8,1,,17,14,,,,,,,,,60,,,19,,,2,,,,,,11,,,,3,33,,6,,,20.0,,25.0,,,,1.0,1.0,,1.0,,,
INNCY270,Kensal Road,177.5,4.5,182.0,524064.7536,182331.8273,51.52627993,-0.213003168,POINT (-0.213003167545981 51.52627993170812),E01002852,Kensington and Chelsea 001A,7,,,,,,,2,4,,,,,31,,,,,,,,,,0,,,,,,,,,,,,,,,,7,,,,,,,,2,,,,,,,,,,,,0,,2,3,,8,2,,,,,,,,,23,,,19,,,1,,,,,,9,,,,0,37,,1,,,1.0,2.0,29.0,1.0,,,1.0,,,,,,
INNCY271,Park Village East,44.5,4.5,49.0,529002.6877,183062.2582,51.53173875,-0.141595205,POINT (-0.1415952046402052 51.53173874916948),E01000949,Camden 023C,6,,,,,,,6,12,,,,,32,,,,,,,,,,0,,,,,,,,,,,,,,,,7,,,,,,,,4,,,,,,,,,,,,0,,3,3,,5,8,,,,,,,,,38,,,12,,,0,,,,,,14,,,,2,34,,0,,,2.0,,14.0,,,,4.0,,,,,,
INNCY272,Dalmeny Road,233.5,4.0,237.5,529754.2085,185729.6747,51.55553772,-0.129784318,POINT (-0.1297843175671022 51.55553772341363),E01002789,Islington 008D,4,,,,,,,4,7,,,,,30,,,,,,,,,,0,,,,,,,,,,,,,,,,2,,,,,,,,3,,,,,,,,,,,,3,,1,0,,7,2,,,,,,,,,13,,,11,,,0,,,,,,8,,,,2,37,,0,,,,,43.0,,,,,,,,,,
INNCY273,Northchurch Road,304.5,7.5,312.0,532789.9411,184311.7106,51.54208963,-0.08655679,POINT (-0.0865567896029379 51.54208963357655),E01002718,Islington 014B,6,,,,,,,6,7,,,,,36,,,,,,,,,,0,,,,,,,,,,,,,,,,8,,,,,,,,2,,,,,,,,,,,,0,,0,1,,9,7,,,,,,,,,31,,,13,,,1,,,,,,13,,,,3,37,,0,,,6.0,1.0,14.0,,,,1.0,,,,,,
INNCY274,Churchill Place,303.5,8.5,312.0,537939.9547,180244.6548,51.50430898,-0.013931362,POINT (-0.0139313622154847 51.5043089828399),E01032780,Tower Hamlets 028I,49,,,,,,,32,27,,,,,32,,,,,,,,,,1,,,,,,,,,,,,,,,,12,,,,,,,,2,,,,,,,,,,,,2,,1,2,,6,22,,,,,,,,,60,,,8,,,9,,,,,,8,,,,10,35,,6,,,2.0,,,,,,,,,,,,
INNCY275,Highbury Hill,56.0,1.5,57.5,531439.936,186056.1812,51.55808198,-0.105361209,POINT (-0.105361208745086 51.55808198086495),E01033494,Islington 006G,7,,,,,,,7,11,,,,,29,,,,,,,,,,0,,,,,,,,,,,,,,,,8,,,,,,,,5,,,,,,,,,,,,0,,2,1,,5,9,,,,,,,,,56,,,13,,,3,,,,,,15,,,,6,27,,2,,,,,39.0,,,,,,,,,,
INNCY276,Hanbury Street,300.5,50.5,351.0,534071.372,181882.306,51.5199556,-0.069013778,POINT (-0.069013778411731 51.5199556035582),E01004309,Tower Hamlets 015D,20,,,,,,,16,53,,,,,45,,,,,,,,,,4,,,,,,,,,,,,,,,,17,,,,,,,,6,,,,,,,,,,,,5,,2,9,,8,17,,,,,,,,,60,,,36,,,8,,,,,,22,,,,6,45,,9,,,,,2.0,,,,,,,,,,
INNCY277,Hassett Road,121.5,2.5,124.0,536190.0559,184867.3015,51.54627279,-0.037342715,POINT (-0.0373427146018129 51.54627279043033),E01001848,Hackney 018C,3,,,,,,,1,5,,,,,40,,,,,,,,,,0,,,,,,,,,,,,,,,,2,,,,,,,,3,,,,,,,,,,,,1,,0,0,,4,3,,,,,,,,,19,,,8,,,0,,,,,,11,,,,1,37,,0,,,2.0,,19.0,1.0,,,,,,,,,
INNCY278,Wolseley Street,201.5,2.5,204.0,534020.6814,179714.5465,51.50048739,-0.070567162,POINT (-0.0705671622035184 51.50048738961655),E01032638,Southwark 003G,6,,,,,,,6,11,,,,,31,,,,,,,,,,12,,,,,,,,,,,,,,,,6,,,,,,,,5,,,,,,,,,,,,1,,1,1,,5,10,,,,,,,,,30,,,10,,,1,,,,,,11,,,,1,0,,0,,,4.0,,15.0,1.0,,,,,,,,2.0,
INNCY278,Wolseley Street,201.5,2.5,204.0,534020.6814,179714.5465,51.50048739,-0.070567162,POINT (-0.0705671622035184 51.50048738961655),E01032638,Southwark 003G,6,,,,,,,6,11,,,,,31,,,,,,,,,,12,,,,,,,,,,,,,,,,6,,,,,,,,5,,,,,,,,,,,,1,,1,1,,5,10,,,,,,,,,30,,,10,,,1,,,,,,11,,,,1,0,,0,,,4.0,,15.0,1.0,,,,,,,,2.0,
INNCY279,Newell Street,104.5,8.5,113.0,536747.6117,180886.4311,51.51036557,-0.030851234,POINT (-0.0308512337217148 51.51036557165644),E01004258,Tower Hamlets 023D,6,,,,,,,7,11,,,,,24,,,,,,,,,,1,,,,,,,,,,,,,,,,11,,,,,,,,7,,,,,,,,,,,,1,,3,0,,8,8,,,,,,,,,38,,,9,,,3,,,,,,0,,,,4,30,,1,,,,,11.0,,,,,,,,,,
INNCY280,Rotherhithe Street,73.5,1.5,75.0,536511.1021,179595.6805,51.49882382,-0.034756316,POINT (-0.0347563160654631 51.498823815044446),E01004056,Southwark 008A,4,,,,,,,3,4,,,,,18,,,,,,,,,,0,,,,,,,,,,,,,,,,4,,,,,,,,3,,,,,,,,,,,,1,,1,0,,7,2,,,,,,,,,12,,,6,,,0,,,,,,4,,,,0,17,,0,,,,,5.0,,,,,,,,,,
INNCY281,Three Mill Lane,260.5,7.0,267.5,538238.599,182796.9342,51.52717088,-0.008631152,POINT (-0.0086311519064612 51.52717088182421),E01004238,Tower Hamlets 008D,5,,,,,,,3,0,,,,,22,,,,,,,,,,0,,,,,,,,,,,,,,,,3,,,,,,,,0,,,,,,,,,,,,0,,2,4,,3,0,,,,,,,,,4,,,8,,,0,,,,,,1,,,,3,20,,1,,,,,,,,,,,,,,1.0,
